,Name,Tweets Ago,Tweet,Compound,Positive,Negative,Neutral,Date
293,CBS,94,"RT @airfly111: IT'S MY FAVORITE NIGHT OF THE YEAR! #VSFashionShow
🙌❤️",0.6155,0.287,0.0,0.713,Wed Nov 29 03:16:50 +0000 2017
294,CBS,95,Porcelain perfection. 😘  #VSFashionShow https://t.co/XQe14ycc1j,0.5719,0.552,0.0,0.448,Wed Nov 29 03:11:29 +0000 2017
295,CBS,96,RT @EbtheCeleb: Saaaaannnngg Miguel #VSFashionShow,0.0,0.0,0.0,1.0,Wed Nov 29 03:10:51 +0000 2017
296,CBS,97,When you know you SLAYED your walk. #VSFashionShow https://t.co/ZXVwioihIP,0.0,0.0,0.0,1.0,Wed Nov 29 03:07:06 +0000 2017
297,CBS,98,.@Harry_Styles is killing it on stage right now. #VSFashionShow https://t.co/TtJHP1ZPOM,-0.6597,0.0,0.328,0.672,Wed Nov 29 03:04:59 +0000 2017
298,CBS,99,"Grab your bestie, it’s time for the #VSFashionShow! https://t.co/0lqrCDrsBA",0.0,0.0,0.0,1.0,Wed Nov 29 02:56:00 +0000 2017
299,CBS,100,This is what Tuesday night dreams are made of. Stay in with the #VSFashionShow tonight at 10/9c on CBS! Use code LE… https://t.co/Gzp3guuj8A,0.4574,0.12,0.0,0.88,Wed Nov 29 02:53:04 +0000 2017
300,Fox News,1,".@TomiLahren on addressing sexual harassment: ""The best way to fight it is through the First Amendment. It's being… https://t.co/CWwloc6LzV",-0.2263,0.16,0.232,0.608,Sun Dec 03 01:40:33 +0000 2017
301,Fox News,2,".@IngrahamAngle on Kate Steinle verdict: ""[@realDonaldTrump] ran on protecting Americans and legal immigrants from… https://t.co/OUEHD7AbJt",0.2732,0.193,0.0,0.807,Sun Dec 03 01:23:15 +0000 2017
302,Fox News,3,".@jessebwatters: ""A country without laws and borders is not a country. But the Left is okay with that because open… https://t.co/ngJc6w7MwF",0.2263,0.091,0.0,0.909,Sun Dec 03 01:20:46 +0000 2017
303,Fox News,4,#BoycottSanFrancisco takes off after Steinle case acquittal https://t.co/BXlSqLdf3s,0.0,0.0,0.0,1.0,Sun Dec 03 01:10:52 +0000 2017
304,Fox News,5,.@dbongino: GOP 'Damn Well Better' Finish Tax Reform 'Or This Party's Toast' https://t.co/KhEyWngNBV,0.3182,0.282,0.153,0.565,Sun Dec 03 00:57:02 +0000 2017
305,Fox News,6,"Mother's boyfriend arrested, charged in case of deceased North Carolina toddler, .@BryanLlenas reports.… https://t.co/lmIsVXqd7D",-0.5994,0.0,0.29,0.71,Sun Dec 03 00:51:30 +0000 2017
306,Fox News,7,"Melissa Quinn on Robert Mueller's investigation: ""If @POTUS did go ahead and move to fire Mueller in the wake of th… https://t.co/ZEikwadPdc",-0.34,0.0,0.103,0.897,Sun Dec 03 00:42:58 +0000 2017
307,Fox News,8,"Melissa Quinn on Michael Flynn: ""The one thing this charge against Flynn does show us is that it's going to be even… https://t.co/0zOJM44I0w",0.0,0.0,0.0,1.0,Sun Dec 03 00:39:42 +0000 2017
308,Fox News,9,"Melissa Quinn on Michael Flynn: ""When you look at those who are closest to @POTUS both during the election and duri… https://t.co/yY4yClCiSn",0.0,0.0,0.0,1.0,Sun Dec 03 00:36:34 +0000 2017
309,Fox News,10,"Remains of missing 3-year-old North Carolina girl found, authorities say https://t.co/MqOAAZmWRo",-0.296,0.0,0.18,0.82,Sun Dec 03 00:31:52 +0000 2017
310,Fox News,11,Trump's USDA Relaxes Obama-Era School Lunch Restrictions https://t.co/xmc5xGGqDe,0.3612,0.263,0.0,0.737,Sun Dec 03 00:22:59 +0000 2017
311,Fox News,12,".@POTUS praises GOP lawmakers after Senate passes tax bill, @Garrett_FoxNews reports. https://t.co/AN9FXSKYFp https://t.co/maCWNWeGcj",0.5267,0.221,0.0,0.779,Sun Dec 03 00:09:53 +0000 2017
312,Fox News,13,Mueller dismisses top FBI agent in Russia probe over possible anti-Trump texts https://t.co/n2lvGQheJ6,0.2023,0.13,0.0,0.87,Sun Dec 03 00:04:49 +0000 2017
313,Fox News,14,"GOP Senate survived two surprise, nor'easter-like storms to ultimately pass major tax reform https://t.co/YfQtDIMsWO",0.6597,0.31,0.0,0.69,Sun Dec 03 00:02:45 +0000 2017
314,Fox News,15,H.R. McMaster: Potential for war with North Korea increases ‘every day’ https://t.co/BjpanJuikP,-0.5994,0.0,0.262,0.738,Sat Dec 02 23:58:46 +0000 2017
315,Fox News,16,"Dan Gillerman on Flynn guilty plea: ""I think instead of a plea bargain, Michael Flynn should actually get a medal.""… https://t.co/SMTiHC1RbY",-0.25,0.083,0.13,0.787,Sat Dec 02 23:56:27 +0000 2017
316,Fox News,17,".@BretBaier: ""Can you explain how the CIA is ramping up operations against terrorism?"" 

Mike Pompeo: ""We work to c… https://t.co/O7apHnWTa8",0.0,0.0,0.0,1.0,Sat Dec 02 23:47:12 +0000 2017
317,Fox News,18,"Hon. Leon Panetta on current world affairs: ""We're fighting a war on terrorism, we've got failed states in the Midd… https://t.co/l3TycLzkO0",-0.936,0.0,0.472,0.528,Sat Dec 02 23:41:00 +0000 2017
318,Fox News,19,"Former CIA director Leon Panetta on current world affairs: ""I have never seen as many flash points in the world pro… https://t.co/NyvsWJKxEv",0.0,0.0,0.0,1.0,Sat Dec 02 23:39:42 +0000 2017
319,Fox News,20,"CIA director Mike Pompeo: ""We couldn't do much of what we do in the intelligence community without an enormous comm… https://t.co/StBsIUEd5e",0.4767,0.134,0.0,0.866,Sat Dec 02 23:37:40 +0000 2017
320,Fox News,21,".@TomiLahren on addressing sexual harassment: ""The best way to fight it is through the First Amendment. It's being… https://t.co/CWwloc6LzV",-0.2263,0.16,0.232,0.608,Sun Dec 03 01:40:33 +0000 2017
321,Fox News,22,".@IngrahamAngle on Kate Steinle verdict: ""[@realDonaldTrump] ran on protecting Americans and legal immigrants from… https://t.co/OUEHD7AbJt",0.2732,0.193,0.0,0.807,Sun Dec 03 01:23:15 +0000 2017
322,Fox News,23,".@jessebwatters: ""A country without laws and borders is not a country. But the Left is okay with that because open… https://t.co/ngJc6w7MwF",0.2263,0.091,0.0,0.909,Sun Dec 03 01:20:46 +0000 2017
323,Fox News,24,#BoycottSanFrancisco takes off after Steinle case acquittal https://t.co/BXlSqLdf3s,0.0,0.0,0.0,1.0,Sun Dec 03 01:10:52 +0000 2017
324,Fox News,25,.@dbongino: GOP 'Damn Well Better' Finish Tax Reform 'Or This Party's Toast' https://t.co/KhEyWngNBV,0.3182,0.282,0.153,0.565,Sun Dec 03 00:57:02 +0000 2017
325,Fox News,26,"Mother's boyfriend arrested, charged in case of deceased North Carolina toddler, .@BryanLlenas reports.… https://t.co/lmIsVXqd7D",-0.5994,0.0,0.29,0.71,Sun Dec 03 00:51:30 +0000 2017
326,Fox News,27,"Melissa Quinn on Robert Mueller's investigation: ""If @POTUS did go ahead and move to fire Mueller in the wake of th… https://t.co/ZEikwadPdc",-0.34,0.0,0.103,0.897,Sun Dec 03 00:42:58 +0000 2017
327,Fox News,28,"Melissa Quinn on Michael Flynn: ""The one thing this charge against Flynn does show us is that it's going to be even… https://t.co/0zOJM44I0w",0.0,0.0,0.0,1.0,Sun Dec 03 00:39:42 +0000 2017
328,Fox News,29,"Melissa Quinn on Michael Flynn: ""When you look at those who are closest to @POTUS both during the election and duri… https://t.co/yY4yClCiSn",0.0,0.0,0.0,1.0,Sun Dec 03 00:36:34 +0000 2017
329,Fox News,30,"Remains of missing 3-year-old North Carolina girl found, authorities say https://t.co/MqOAAZmWRo",-0.296,0.0,0.18,0.82,Sun Dec 03 00:31:52 +0000 2017
330,Fox News,31,Trump's USDA Relaxes Obama-Era School Lunch Restrictions https://t.co/xmc5xGGqDe,0.3612,0.263,0.0,0.737,Sun Dec 03 00:22:59 +0000 2017
331,Fox News,32,".@POTUS praises GOP lawmakers after Senate passes tax bill, @Garrett_FoxNews reports. https://t.co/AN9FXSKYFp https://t.co/maCWNWeGcj",0.5267,0.221,0.0,0.779,Sun Dec 03 00:09:53 +0000 2017
332,Fox News,33,Mueller dismisses top FBI agent in Russia probe over possible anti-Trump texts https://t.co/n2lvGQheJ6,0.2023,0.13,0.0,0.87,Sun Dec 03 00:04:49 +0000 2017
333,Fox News,34,"GOP Senate survived two surprise, nor'easter-like storms to ultimately pass major tax reform https://t.co/YfQtDIMsWO",0.6597,0.31,0.0,0.69,Sun Dec 03 00:02:45 +0000 2017
334,Fox News,35,H.R. McMaster: Potential for war with North Korea increases ‘every day’ https://t.co/BjpanJuikP,-0.5994,0.0,0.262,0.738,Sat Dec 02 23:58:46 +0000 2017
335,Fox News,36,"Dan Gillerman on Flynn guilty plea: ""I think instead of a plea bargain, Michael Flynn should actually get a medal.""… https://t.co/SMTiHC1RbY",-0.25,0.083,0.13,0.787,Sat Dec 02 23:56:27 +0000 2017
336,Fox News,37,".@BretBaier: ""Can you explain how the CIA is ramping up operations against terrorism?"" 

Mike Pompeo: ""We work to c… https://t.co/O7apHnWTa8",0.0,0.0,0.0,1.0,Sat Dec 02 23:47:12 +0000 2017
337,Fox News,38,"Hon. Leon Panetta on current world affairs: ""We're fighting a war on terrorism, we've got failed states in the Midd… https://t.co/l3TycLzkO0",-0.936,0.0,0.472,0.528,Sat Dec 02 23:41:00 +0000 2017
338,Fox News,39,"Former CIA director Leon Panetta on current world affairs: ""I have never seen as many flash points in the world pro… https://t.co/NyvsWJKxEv",0.0,0.0,0.0,1.0,Sat Dec 02 23:39:42 +0000 2017
339,Fox News,40,"CIA director Mike Pompeo: ""We couldn't do much of what we do in the intelligence community without an enormous comm… https://t.co/StBsIUEd5e",0.4767,0.134,0.0,0.866,Sat Dec 02 23:37:40 +0000 2017
340,Fox News,41,.@bob_welch: 'A Christmas Carol' offers important lessons on how we should all be living today https://t.co/wDcmdLtCxC,0.2023,0.107,0.0,0.893,Sat Dec 02 23:30:07 +0000 2017
341,Fox News,42,"North Korean missile broke up on re-entry, US official says https://t.co/ZxwlIb3bAq",-0.4215,0.0,0.219,0.781,Sat Dec 02 23:22:59 +0000 2017
342,Fox News,43,U.S. markets since election. https://t.co/zSY3KbkOcT,0.0,0.0,0.0,1.0,Sat Dec 02 23:04:04 +0000 2017
343,Fox News,44,BREAKING: ABC News suspends Brian Ross over 'serious error' in Trump/Flynn report https://t.co/04nnEX2PT4,-0.4588,0.0,0.267,0.733,Sat Dec 02 23:01:19 +0000 2017
344,Fox News,45,"Florida teen who reportedly ran off with soccer coach found safe in New York, police say   https://t.co/EW42CGavy7",0.4404,0.153,0.0,0.847,Sat Dec 02 22:59:17 +0000 2017
345,Fox News,46,"Remains of missing Army veteran, dog found in shallow grave https://t.co/46QCIvCjZo",-0.5859,0.0,0.348,0.652,Sat Dec 02 22:46:58 +0000 2017
346,Fox News,47,"GOP Senate survived two surprise, nor'easter-like storms to ultimately pass major tax reform https://t.co/ge2X3Ivepy",0.6597,0.31,0.0,0.69,Sat Dec 02 22:41:26 +0000 2017
347,Fox News,48,"Moments ago on Twitter, President @realDonaldTrump paid homage to Rosa Parks, who, 62 years ago this week, refused… https://t.co/cXkRs4ifOa",0.0,0.0,0.0,1.0,Sat Dec 02 22:31:16 +0000 2017
348,Fox News,49,President @realDonaldTrump is greeted with a salute upon arriving at @JFKairport in New York. https://t.co/BdBz52QILJ,0.2732,0.139,0.0,0.861,Sat Dec 02 22:29:05 +0000 2017
349,Fox News,50,"On @ffweekend, @SheriffClarke gave his take on the @NFL's reported plan to donate nearly $100 million to ""social ju… https://t.co/oI9JPuj2Ft",0.0,0.0,0.0,1.0,Sat Dec 02 22:26:01 +0000 2017
350,Fox News,51,"Mueller dismisses top FBI agent in Russia probe over possible anti-Trump texts    
https://t.co/n2lvGQheJ6",0.2023,0.13,0.0,0.87,Sat Dec 02 22:17:26 +0000 2017
351,Fox News,52,.@NancyPelosi has called on Nevada Democratic @RepKihuen to resign following allegations of sexual harassment.… https://t.co/yX9t5HmlEC,-0.34,0.0,0.146,0.854,Sat Dec 02 22:16:12 +0000 2017
352,Fox News,53,"On ""The Cost of Freedom,"" @RepDeSantis gave his take on allegations against the Trump campaign for colluding with R… https://t.co/u6T1g1DvQV",-0.296,0.0,0.104,0.896,Sat Dec 02 22:12:02 +0000 2017
353,Fox News,54,"At the Reagan National Defense Forum, National Security Adviser H.R. McMaster shared his desire for unity.… https://t.co/vfJmeGgTdt",0.7906,0.409,0.0,0.591,Sat Dec 02 22:08:05 +0000 2017
354,Fox News,55,"""The era of strategic patience is over.""

WATCH: H.R. McMaster's full remarks at #RNDF - Part 2. https://t.co/MH2MGejbF7",0.0,0.0,0.0,1.0,Sat Dec 02 22:05:03 +0000 2017
355,Fox News,56,"H.R. McMaster: ""[Ronald Reagan] secured our nation, helped bring down the Berlin Wall, and ensured that freedom and… https://t.co/nVS6M4tIKk",0.7845,0.289,0.0,0.711,Sat Dec 02 22:00:07 +0000 2017
356,Fox News,57,WATCH: @BretBaier's full interview with National Security Adviser H.R. McMaster at #RNDF - Part 3. https://t.co/E1b7eHQCLQ,0.34,0.146,0.0,0.854,Sat Dec 02 21:52:14 +0000 2017
357,Fox News,58,WATCH: @BretBaier's full interview with National Security Adviser H.R. McMaster at #RNDF - Part 2. https://t.co/vMd3O42Tzx,0.34,0.146,0.0,0.854,Sat Dec 02 21:52:10 +0000 2017
358,Fox News,59,WATCH: @BretBaier's full interview with National Security Adviser H.R. McMaster at #RNDF - Part 1. https://t.co/k84HSXYz1z,0.34,0.146,0.0,0.854,Sat Dec 02 21:52:05 +0000 2017
359,Fox News,60,"On Twitter, @KamalaHarris slammed the tax reform bill that passed the Senate. https://t.co/yPerz691gx https://t.co/JaK8FOOn8m",0.0,0.0,0.0,1.0,Sat Dec 02 21:42:21 +0000 2017
360,Fox News,61,Moments ago: @POTUS arrives in Joint AFB Andrews. https://t.co/smQVv4e1Hu,0.0,0.0,0.0,1.0,Sat Dec 02 21:38:51 +0000 2017
361,Fox News,62,"H.R. McMaster: ""It would be great if every time we talk about what divides us, we also at least give equal time to… https://t.co/xHziSN27R1",0.6249,0.151,0.0,0.849,Sat Dec 02 21:30:58 +0000 2017
362,Fox News,63,"H.R. McMaster: ""If we go to fight, it's not going to be a fair fight for any enemy who takes us on."" @BretBaier https://t.co/8cVWpUCVe9",-0.7506,0.077,0.29,0.633,Sat Dec 02 21:26:46 +0000 2017
363,Fox News,64,".@BretBaier: ""Why do you think there is no bipartisan urgency to significantly increase defense spending?""

H.R. Mc… https://t.co/aYiuDaOohh",0.1531,0.181,0.105,0.714,Sat Dec 02 21:24:19 +0000 2017
364,Fox News,65,RT @EricShawnTV: I anchor @FoxNews starting at 5 pm ET: The case of #MichaelFlynn and #Israel. Fmr. Ambassador Dan Gillerman on the #UN vot…,0.0,0.0,0.0,1.0,Sat Dec 02 21:23:13 +0000 2017
365,Fox News,66,"H.R. McMaster: ""What the Iranians have done across the greater Middle East is fuel and accelerate these cycles of v… https://t.co/tVEsaqN84s",0.3612,0.111,0.0,0.889,Sat Dec 02 21:22:17 +0000 2017
366,Fox News,67,".@BretBaier: ""Should Americans feel safe about going to the Winter Olympics in Seoul in February?""

H.R. McMaster:… https://t.co/KUe6OVrMC1",0.4404,0.146,0.0,0.854,Sat Dec 02 21:18:10 +0000 2017
367,Fox News,68,"H.R. McMaster: ""South Korea and Japan are improving their defense capabilities at breakneck speed."" @BretBaier https://t.co/n2LtssrqVO",0.5106,0.235,0.0,0.765,Sat Dec 02 21:17:03 +0000 2017
368,Fox News,69,"H.R. McMaster: ""Kim Jong Un isn't particularly cordial to anyone."" @BretBaier https://t.co/pMlBZcYwag",0.0,0.0,0.0,1.0,Sat Dec 02 21:16:21 +0000 2017
369,Fox News,70,"H.R. McMaster: ""China recognizes that it does have tremendous coercive economic power over North Korea."" @BretBaier https://t.co/kWIHx69zXe",0.0,0.0,0.0,1.0,Sat Dec 02 21:14:59 +0000 2017
370,Fox News,71,".@BretBaier: ""Has the potential of war with North Korea increased with this latest launch?""

H.R. McMaster: ""I thin… https://t.co/1vWClX5Zkh",-0.4215,0.091,0.17,0.739,Sat Dec 02 21:13:08 +0000 2017
371,Fox News,72,"H.R. McMaster: ""Every time [Kim Jong Un] conducts a missile launch, a nuclear test, he gets better."" @BretBaier https://t.co/GkhNx0fP3V",0.0,0.0,0.0,1.0,Sat Dec 02 21:12:22 +0000 2017
372,Fox News,73,"H.R. McMaster: ""The greatest immediate threat to the United States and to the world is the threat posed by the rogu… https://t.co/iCnhAy4SxY",0.0516,0.22,0.214,0.566,Sat Dec 02 21:10:55 +0000 2017
373,Fox News,74,WATCH NOW: @BretBaier talks to National Security Adviser H.R. McMaster at #RNDF LIVE on Fox News Channel! https://t.co/d1LeUTu4DM,0.4003,0.137,0.0,0.863,Sat Dec 02 21:09:57 +0000 2017
374,Fox News,75,"H.R. McMaster: ""Confronting the security challenges of today will require us to reclaim our strategic confidence."" https://t.co/2F3sU9ow7S",0.2732,0.192,0.083,0.725,Sat Dec 02 21:07:04 +0000 2017
375,Fox News,76,"Jamiel Shaw Sr.: ""My son was murdered... He was shot dead by an illegal alien on his third gun charge."" https://t.co/H9C4U7wuu6",-0.8834,0.0,0.364,0.636,Sat Dec 02 21:07:02 +0000 2017
376,Fox News,77,"H.R. McMaster: ""The era of strategic patience is over."" https://t.co/CRTKMk0W8b",0.0,0.0,0.0,1.0,Sat Dec 02 21:04:50 +0000 2017
377,Fox News,78,"H.R. McMaster: ""We do not base national security decisions on rigid ideology but instead on our core national inter… https://t.co/iWLkz73Cyz",-0.1945,0.0,0.133,0.867,Sat Dec 02 21:04:13 +0000 2017
378,Fox News,79,"H.R. McMaster: ""@POTUS will soon unveil the details of his new strategy, but I can tell you now that it will focus… https://t.co/dEEil06hYP",0.0,0.0,0.0,1.0,Sat Dec 02 21:01:41 +0000 2017
379,Fox News,80,"H.R. McMaster: ""The rogue regimes of Iran and North Korea are violating the sovereignty of their neighbors, pursuin… https://t.co/f6v7IGIgQF",-0.5423,0.0,0.163,0.837,Sat Dec 02 21:00:21 +0000 2017
380,Fox News,81,"H.R. McMaster: ""Reagan assertively declared that it was Communism that would lie on the ash-heap of history, not de… https://t.co/CA97f6EpWo",0.0,0.0,0.0,1.0,Sat Dec 02 20:59:06 +0000 2017
381,Fox News,82,"H.R. McMaster: ""Our Founders believed that the greatest wisdom of our nation rests in the hearts and in the minds o… https://t.co/xTZsiHd4OR",0.8225,0.275,0.0,0.725,Sat Dec 02 20:57:42 +0000 2017
382,Fox News,83,"H.R. McMaster: ""[Ronald Reagan] secured our nation, helped bring down the Berlin Wall, and ensured that freedom and… https://t.co/p73aw6mhHX",0.7845,0.289,0.0,0.711,Sat Dec 02 20:55:59 +0000 2017
383,Fox News,84,Awaiting remarks from National Security Adviser H.R. McMaster at #RNDF. https://t.co/v9ex4nFBL1,0.34,0.194,0.0,0.806,Sat Dec 02 20:44:49 +0000 2017
384,Fox News,85,"RT @FoxBusiness: DIUx's Raj Shah: ""If you look at all venture deals in the United States in 2015, 12% had an investor from China. That's up…",0.4215,0.101,0.0,0.899,Sat Dec 02 20:44:09 +0000 2017
385,Fox News,86,"RT @FoxBusiness: .@AmbJohnBolton on China's access to U.S. tech: ""We are in an increasingly threatening international environment, that the…",-0.5267,0.0,0.159,0.841,Sat Dec 02 20:44:06 +0000 2017
386,Fox News,87,Trump's USDA Relaxes Obama-Era School Lunch Restrictions    https://t.co/xmc5xGGqDe,0.3612,0.263,0.0,0.737,Sat Dec 02 20:39:45 +0000 2017
387,Fox News,88,"TOMORROW on @NextRevFNC, @SteveHiltonx talks to @DarrellIssa - Tune in at 9p ET on Fox News Channel! https://t.co/vf9Eo9futN",0.0,0.0,0.0,1.0,Sat Dec 02 20:34:03 +0000 2017
388,Fox News,89,Trump laments Flynn's lies to FBI about Russia contacts: 'There was nothing to hide!' https://t.co/60j65Qqx2R,-0.68,0.0,0.301,0.699,Sat Dec 02 20:32:02 +0000 2017
389,Fox News,90,"Earlier today, President @realDonaldTrump tweeted about firing General Mike Flynn, and claimed his former National… https://t.co/BBnGgFX0rn",-0.34,0.0,0.138,0.862,Sat Dec 02 20:25:01 +0000 2017
390,Fox News,91,".@SecAFOfficial: ""We are low on readiness... We need to restore the readiness of the Force so we can win any fight.… https://t.co/EJA9nzBwV5",0.7322,0.291,0.074,0.635,Sat Dec 02 20:23:06 +0000 2017
391,Fox News,92,TODAY at 4p ET - @BretBaier talks to National Security Adviser H.R. McMaster at @Reagan_Library - For full live cov… https://t.co/F2XG6AXGeW,0.34,0.118,0.0,0.882,Sat Dec 02 20:17:30 +0000 2017
392,Fox News,93,"Trump takes victory lap after Senate passes tax bill, calls it 'largest tax decrease ... by far' https://t.co/uL6UIuFW5P",0.0,0.0,0.0,1.0,Sat Dec 02 20:15:15 +0000 2017
393,Fox News,94,"Today on ""The Cost of Freedom,"" Florida @AGPamBondi reflected on what will happen next with the illegal immigrant w… https://t.co/T8kuvjqBgv",-0.5574,0.0,0.159,0.841,Sat Dec 02 20:08:51 +0000 2017
394,Fox News,95,"Earlier, President @realDonaldTrump tweeted about firing General Mike Flynn, and claimed his former National Securi… https://t.co/a8S40Y1XVx",-0.34,0.0,0.138,0.862,Sat Dec 02 20:01:29 +0000 2017
395,Fox News,96,RT @FoxBusiness: L3 Technologies Michael Strianese when asked 'Does Wall St. factor the risk of the current and future critical workforce s…,-0.5267,0.0,0.18,0.82,Sat Dec 02 19:56:33 +0000 2017
396,Fox News,97,Satellite photos show North Korea apparently prepping to reuse launch site https://t.co/5mHAk9SvWN,0.0,0.0,0.0,1.0,Sat Dec 02 19:53:14 +0000 2017
397,Fox News,98,"At a event with President @realDonaldTrump in New York City, @GOPChairwoman touted the @GOPs massive fundraising su… https://t.co/L6YO8ayVcj",-0.0516,0.0,0.07,0.93,Sat Dec 02 19:46:14 +0000 2017
